Number,Name
3641,"Roberts, Aileen P."
3642,"Roche, Charlotte"
3643,"Roche, Charlotte, 1978-"
3644,"Röckener, Andreas"
3645,"Rode, Axel"
3646,"Rode, Tibor"
3647,"Roden, Robert"
3648,"Rodik, Belinda"
3649,"Rodrian, Irene"
3650,"Roedl, Urban"
3651,"Roes, Michael"
3652,"Rogalʹskaja, Gertruda"
3653,"Roggenkamp, Viola"
3654,"Röggla, Kathrin"
3655,"Rohner, Werner"
3656,"Rohr, Angela"
3657,"Röhricht, Frank"
3658,"Röhricht, Martina"
3659,"Röhrig, Tilman"
3660,"Roland, Oliver"
3661,"Rolf, Antonia"
3662,"Romanus, Thomas"
3663,"Rommel, Alberta"
3664,"Rönckendorff, Edda"
3665,"Rönne, Ronja von"
3666,"Ronzoni, Michaela"
3667,"Roosen, Samantha"
3668,"Rosei, Peter"
3669,"Rosen, Zvi"
3670,"Rosenblum, Senek"
3671,"Rosendorfer, Herbert"
3672,"Rosenfeld, Astrid"
3673,"Rosenfeld, Ruth"
3674,"Rosenlöcher, Thomas"
3675,"Rösler, Jo Hanns"
3676,"Ross, Christopher"
3677,"Ross, Stefanie"
3678,"Roßbacher, Verena"
3679,"Rößler, Max"
3680,"Rotenberg, Stella"
3681,"Roth, Anna"
3682,"Roth, Charlotte"
3683,"Roth, Eugen"
3684,"Roth, Gerhard"
3685,"Roth, Joseph"
3686,"Roth, Patrick"
3687,"Roth, Philip"
3688,"Roth, Silvia"
3689,"Rother, Alfred"
3690,"Rothfuss, Uli"
3691,"Rothmann, Ralf"
3692,"Rottensteiner, Anna"
3693,"Rottensteiner, Franz"
3694,"Rötzer, Richard"
3695,"Rotzetter, Anton"
3696,"Rouska, Nena"
3697,"Royová, Kristína"
3698,"Rücker, Peter E."
3699,"Rückert, Friedrich"
3700,"Rudigier, Helmut"
3701,"Rudnickij, Michail"
3702,Rudolf &lt
3703,"Rudolf, von Ems, -1254? Sonstige"
3704,"Rudoll, Ronald"
3705,"Rudolph, Claudia"
3706,"Rudolph, Frank"
3707,"Rudolph, Kriss"
3708,"Rudolphi, Joachim"
3709,"Rudorf, Sonja"
3710,"Rues, Josef"
3711,"Ruff, Matt"
3712,"Ruge, Eugen"
3713,"Rühle-Gerstel, Alice"
3714,"Rühm, Gerhard"
3715,"Ruiss, Gerhard"
3716,"Rupp, Evgenija Ė."
3717,"Rusch, Sheldon"
3718,"Russbült, Stephan"
3719,"Russo Karcher, Nina"
3720,"Rutenborn, Günter"
3721,"Ruth, Alexander"
3722,"Rybkina, Rostislava"
3723,"Rygiert, Beate"
3724,"Rylance, Ulrike"
3725,"Saar, Ferdinand von"
3726,"Sabel, Rolf D."
3727,"Sabo, Henning"
3728,"Saborowski, Jenk"
3729,"Sachau, Ursula"
3730,"Sacher-Masoch, Alexander von"
3731,"Sacher-Masoch, Leopold von"
3732,"Sachers, Jolanta"
3733,"Sachs, Hans"
3734,"Sachs, Nelly"
3735,"Sachse, Günter"
3736,"Sad, Yaʿaqov"
3737,"Sadr, Hamid"
3738,"Saeger, Uwe"
3739,"Sáenz, José M."
3740,"Safier, David"
3741,"Sahl, Hans"
3742,"Sahler, Martina"
3743,Said
3744,"Said, Kurban"
3745,"Saiko, George"
3746,"Saillo, Ouarda"
3747,"Saine, Thomas P."
3748,"Saint-Exupéry, Antoine de"
3749,"Saitō, Hisao"
3750,"Sakamoto, Miki"
3751,"Saksida, Igor"
3752,"Saladin, Barbara"
3753,"Šalāh, ʿAlī aš-"
3754,"Salice-Contessa, Carl Wilhelm"
3755,"Saller, Tom"
3756,"Salomon, Ernst von"
3757,"Salomon, Rolf"
3758,"Salten, Felix"
3759,"Salvatore, Gaston"
3760,"Salzinger, Helmut"
3761,"Salzmann, Marianna"
3762,"Salzmann, Marlis"
3763,"Samarow, Gregor"
3764,"Sambeth, Jörg"
3765,"Samlan, Manuela"
3766,Samur-Kajin
3767,"Sand Iversen, Karsten"
3768,"Sand, Julia"
3769,"Sandberg, Ellen"
3770,"Sander, Gregor"
3771,"Sander, Helke"
3772,"Sander, Karen"
3773,"Sanders, Norah"
3774,"Sandig, Ulrike Almut"
3775,"Sandmann, Nina"
3776,"Sandmill, George"
3777,"Sandra, Walkshofer"
3778,"Sandvik, Linn"
3779,"Sangmeister, R. K."
3780,"Santiago, Elena"
3781,"Santin, Christiane"
3782,"Santini, Francesca"
3783,"Sanzo, Francesco"
3784,"Sarafov, Nicolai"
3785,"Sarbacher, Thomas"
3786,"Sárközi, György"
3787,"Sartorius, Joachim"
3788,"Sartorius, Joachim. Sonstige"
3789,"Sartre, Jean-Paul"
3790,"Satomura, Kazuaki"
3791,"Sattler, Ines-Angelika"
3792,"Sauder, Ben"
3793,"Sauer, Beate"
3794,"Sauer, Walter"
3795,"Saunders, Kate"
3796,"Saurer, Andreas"
3797,"Sava, Michael"
3798,"Savio, Joerg"
3799,"Sawicki, Jerzy Wawrzyniec"
3800,"Sax, Pol"
3801,"Saʿādat, Ismāʿīl"
3802,"Scandi, Tina"
3803,"Schachermeyr, Fritz"
3804,"Schacht, Andrea"
3805,"Schacht, Bernd"
3806,"Schacht, Ulrich"
3807,"Schadewaldt, Wolfgang"
3808,"Schädlich, Hans Joachim"
3809,"Schaefer, Kristina"
3810,"Schäfer, Alexander G."
3811,"Schäfer, Carlo"
3812,"Schaffer, Ulrich"
3813,"Schalansky, Judith"
3814,"Schalko, David"
3815,"Schami, Rafik"
3816,"Schanovsky, Hugo"
3817,"Schaper, Edzard"
3818,"Scharang, Michael"
3819,"Schärf, Christian"
3820,"Scharrer, Adam"
3821,"Schätzing, Frank"
3822,"Schaub, Urs"
3823,"Schaukal, Richard von"
3824,"Schaus, Robert"
3825,"Schawerda, Elisabeth"
3826,"Scheer, Karl H."
3827,"Scheer, Karl-Herbert"
3828,"Scheer, Regina"
3829,"Scheerbart, Paul"
3830,"Scheerer, Jana"
3831,"Scheffel, Annika"
3832,"Scheffel, Joseph Victor von"
3833,"Schefter, Karla"
3834,"Scheib, Asta"
3835,"Scheibler, Susanne"
3836,"Scheik, Ute"
3837,"Schellenbaum, Peter"
3838,"Schenk, Christian W."
3839,"Schenk, Sylvie"
3840,"Schenkel, Andrea Maria"
3841,"Schenkel, Elmar"
3842,"Scherer, Marie-Luise"
3843,"Schernikau, Michael Rasmus"
3844,"Scherpenisse, Wim"
3845,"Schertenleib, Hansjörg"
3846,"Scheuer, Norbert"
3847,"Scheuermann, Silke"
3848,"Scheunemann, Frauke"
3849,"Scheuring, Christoph"
3850,"Schick, Eugen"
3851,"Schiefer, Josefina"
3852,"Schiele, Egon"
3853,"Schier, Petra"
3854,"Schiesser, Gerhard"
3855,"Schiewe, Ulf"
3856,"Schiffer, Wolfgang"
3857,"Schifferli, Dagmar"
3858,"Schilddorfer, Gerd"
3859,"Schiller, B. C."
3860,"Schiller, Friedrich"
3861,"Schilling, Uschi"
3862,"Schimanek, Leosch"
3863,"Schimmang, Jochen"
3864,"Schimmel, Annemarie"
3865,"Schimmel, Hans"
3866,"Schimmelbusch, Alexander"
3867,"Schimmelpfennig, Roland"
3868,"Schimmelpfennig, Roland, 1967-"
3869,"Schindel, Robert"
3870,"Schindler, Georg"
3871,"Schipper, Dörte, 1960-"
3872,"Schippers, Wilhelm"
3873,"Schirach, Ferdinand von"
3874,"Schirokauer, Alfred"
3875,"Schlag, Evelyn"
3876,"Schlag, Hans"
3877,"Schlattner, Eginald"
3878,"Schlederer, Victoria"
3879,"Schleef, Einar"
3880,"Schlegel, August Wilhelm von"
3881,"Schlegel, Dorothea von"
3882,"Schlegel, Friedrich von"
3883,"Schleiermacher, Friedrich"
3884,"Schlesak, Dieter"
3885,"Schlesinger, Klaus"
3886,"Schlevogt, Pierre Christophe"
3887,"Schley, Fridolin"
3888,"Schleyer, Johann Martin"
3889,"Schlieper, Andreas"
3890,"Schlierf, Werner"
3891,"Schlink, Basilea"
3892,"Schlink, Bernhard"
3893,"Schlöndorff, Volker"
3894,"Schlosser, Adolfo"
3895,"Schlosser, Franz"
3896,"Schlotter, Eberhard"
3897,"Schmid, Christoph von"
3898,"Schmid, Esther"
3899,"Schmid, Hans-Christian"
3900,"Schmid, Johann Christoph von"
3901,"Schmid, Sophie"
3902,"Schmid, Ulrich"
3903,"Schmidgall, Renate"
3904,"Schmidt-Eller, Berta"
3905,"Schmidt-Schell, Erich"
3906,"Schmidt, Arno"
3907,"Schmidt, Cornelia"
3908,"Schmidt, Felix"
3909,"Schmidt, Hanneliese"
3910,"Schmidt, Helmut"
3911,"Schmidt, Kathrin"
3912,"Schmidt, Nadu"
3913,"Schmidt, Petra"
3914,"Schmidt, Rosa"
3915,"Schmidt, Thyra"
3916,"Schmidt, Volker"
3917,"Schmied, Wieland"
3918,"Schmitt-Egenolf, Andreas"
3919,"Schmitt, Éric-Emmanuel"
3920,"Schmitter, Elke"
3921,"Schmitz, Ralf"
3922,"Schmuckler, Alon"
3923,"Schmutz, Christian"
3924,"Schnabel, Johann Gottfried"
3925,"Schnauber, Cornelius"
3926,"Schneider, Hanna"
3927,"Schneider, Hansjörg"
3928,"Schneider, Helge"
3929,"Schneider, Jean-Claude"
3930,"Schneider, Peter"
3931,"Schneider, Rainer"
3932,"Schneider, Reinhold"
3933,"Schneider, Robert"
3934,"Schneider, Simone"
3935,"Schneiders, Ulrike"
3936,"Schneitter, Elias"
3937,"Schnell, Carl Maria"
3938,"Schnell, Peter"
3939,"Schnetz, Wolf Peter"
3940,"Schnitgerhans, Holger"
3941,"Schnitzler, Arthur"
3942,"Schnitzler, Arthur 1862-1931"
3943,"Schnitzler, Heiner"
3944,"Schnurre, Wolfdietrich"
3945,"Schnyder, Monika"
3946,"Schober, Michael"
3947,"Schoch, Julia"
3948,"Schoder, Sabine"
3949,"Schoen, Valentin W."
3950,"Schoenaker, Theo"
3951,"Schoenle, Annemarie"
3952,"Scholem, Gershom"
3953,"Scholtis, August"
3954,"Scholz-Amoulong, Sieglinde"
3955,"Scholz, Erhard"
3956,"Scholz, Wilhelm von"
3957,"Scholze, Dietrich"
3958,"Schomburg, Uwe"
3959,"Schönburg, Alexander von"
3960,"Schöne, Lothar"
3961,"Schönemund, Reinhold"
3962,"Schöner, Elsa"
3963,"Schönherr, Karl"
3964,"Schönthaler, Philipp"
3965,"Schönthan, Franz von"
3966,"Schönthan, Gaby von"
3967,"Schönwerth, Franz Xaver von"
3968,"Schoob, Jürgen"
3969,"Schoof, Renate"
3970,"Schopenhauer, Arthur"
3971,"Schopenhauer, Johanna"
3972,"Schorlau, Wolfgang"
3973,"Schössow, Peter"
3974,"Schrader, Maria"
3975,"Schramm, Godehard"
3976,"Schramm, Karin"
3977,"Schreiber-Wicke, Edith"
3978,"Schreiber, Claudia"
3979,"Schreiber, Karoline"
3980,"Schreier, Carsten"
3981,"Schreiner, Ernst"
3982,"Schreiner, Margit"
3983,"Schreiter, Helfried"
3984,"Schreyer, Wolfgang"
3985,"Schriber, Margrit"
3986,"Schrobsdorff, Angelika"
3987,"Schröder-Devrient, Wilhelmine"
3988,"Schröder, Adolf"
3989,"Schröder, Burkhard"
3990,"Schröder, Rainer M."
3991,"Schrödter, Sybille"
3992,"Schroeder, Bernd"
3993,"Schroeder, Ulla"
3994,"Schröter, Lorenz"
3995,"Schrott, Raoul"
3996,"Schuberth, Richard"
3997,"Schubiger, Jürg"
3998,"Schuhmann, Elisabeth"
3999,"Schuhmann, Klaus"
4000,"Schulenburg, Werner von der"
4001,"Schulte von Drach, Markus Christian"
4002,"Schulz-Berlinghoff, Nadja"
4003,"Schulz-Reiss, Christine"
4004,"Schulz, Andreas"
4005,"Schulz, Berndt"
4006,"Schulz, Bruno"
4007,"Schulz, Hermann"
4008,"Schulz, Max Walter"
4009,"Schulz, Paulina"
4010,"Schulz, Tom"
4011,"Schulz, Torsten"
4012,"Schulze, Friedrich August"
4013,"Schulze, Ingo"
4014,"Schumacher, Heinrich Vollrat"
4015,"Schumacher, Jens"
4016,"Schumann, Anneliese"
4017,"Schumann, Marielle"
4018,"Schumann, Robert"
4019,"Schünemann, Christian"
4020,"Schuon, Frithjof"
4021,"Schupfner, Gabriele"
4022,"Schuré, Édouard"
4023,"Schürer, Ernst"
4024,"Schuster, Gaby"
4025,"Schuster, Karl"
4026,"Schuster, Peter M."
4027,"Schuster, Ute AnneMarie"
4028,"Schutti, Carolina"
4029,"Schutting, Julian"
4030,"Schütz, Stefan"
4031,"Schwab, Gustav"
4032,"Schwab, Werner"
4033,"Schwab, Werner, 1958-1994. Sonstige"
4034,"Schwager, Raymund"
4035,"Schwaiger, Brigitte"
4036,"Schwanfelder, Werner"
4037,"Schwanitz, Dietrich"
4038,"Schwartz, Gesa"
4039,"Schwartz, Richard"
4040,"Schwarz, Andrea"
4041,"Schwarz, Annelies"
4042,"Schwarz, Hans-Erich"
4043,"Schwarz, Michaela"
4044,"Schwarz, Peter"
4045,"Schwarz, Stephan"
4046,"Schwarzenbach, Annemarie"
4047,"Schweiger, Wolfgang"
4048,"Schweikert, Ruth"
4049,"Schweikert, Ulrike"
4050,"Schweitzer, Albert"
4051,"Schwerdtfeger, Malin"
4052,"Schwindt, Barbara"
4053,"Schwitter, Monique"
4054,"Schwitters, Kurt"
4055,"Schwöbel, Wilhelm"
4056,"Scofield, Raymond A."
4057,"Scott, Diana"
4058,"Scott, Joel"
4059,"Scott, Michael"
4060,"Scusa Bini, Gemma"
4061,"Sebald, W. G."
4062,"Sebestyén, György"
4063,"Seca, Jorge"
4064,"Seck-Agthe, Monika"
4065,"Sedehi, Sara"
4066,"Seebacher, Katrin"
4067,"Seedler, Anija"
4068,"Seethaler, Robert"
4069,"Seghers, Anna"
4070,"Seghers, Jan"
4071,"Segler, Tina"
4072,"Seibel, Klaus"
4073,"Seidel, Dieter"
4074,"Seidel, Georg"
4075,"Seidel, Willy"
4076,"Seidenstricker, Iris"
4077,"Seifert, Dagmar"
4078,"Seifert, Ilja"
4079,"Seiler, Hellmut"
4080,"Seiler, Lutz"
4081,"Seipolt, Adalbert"
4082,"Seitz, Stefan"
4083,"Seitz, Susanne"
4084,"Sela, Petra"
4085,"Seligmann, Rafael"
4086,"Selinko, Annemarie"
4087,"Sellin, Birger"
4088,"Seltmann, Lothar von"
4089,"Senarclens de Grancy, Evelin"
4090,"Sendker, Jan-Philipp"
4091,"Senff, Hans-Dieter"
4092,"Şenocak, Zafer"
4093,"Senser, Armin"
4094,"Serafin, Luc"
4095,"Şerban, Robert"
4096,"Šerc, Slavo"
4097,"Serner, Walter"
4098,"Serno, Wolf"
4099,"Servicen, Louise"
4100,"Setāw, Aryē"
4101,"Sethe, Stefan"
4102,"Setz, Clemens J."
4103,"Setzwein, Bernhard"
4104,"Seuffert, Barbara"
4105,"Severović, Milena"
4106,"Sewald, Wolfgang"
4107,"Seydlitz, Lisa-Maria"
4108,"Shakespeare, William"
4109,"Shakib, Siba"
4110,"Shen, Xiliang"
4111,"Shetty, Melanie T."
4112,"Shimato, Ken'ichi"
4113,"Shookman, Ellis"
4114,"Showghi, Farhad"
4115,"Sicińska, Edyta"
4116,"Sieber, Regula"
4117,"Siebold, Werner"
4118,"Siefener, Michael"
4119,"Siege, Nasrin"
4120,"Siegel, Franziska"
4121,"Siegelberg, Mark"
4122,"Siepen, Stefan aus dem"
4123,"Sigg, Helmi"
4124,"Silber, Rolf"
4125,"Sima, Qian"
4126,"Simkin, Sėm"
4127,"Simmel, Georg"
4128,"Simmel, Johannes Mario"
4129,"Simmons, Charles"
4130,"Simon, Christoph"
4131,"Simon, Claus"
4132,"Simon, Erik"
4133,"Simon, Lars"
4134,"Simon, Rainer"
4135,"Simon, Teresa"
4136,"Simon, Vera"
4137,"Simrock, Karl"
4138,"Simsel, Andrus"
4139,"Sinakowski, Andreas"
4140,"Singer, Lea"
4141,"Sinkel, Bernhard"
4142,"Skala, Jan"
4143,"Skwara, Erich Wolfgang"
4144,"Sladovník, Zdeněk"
4145,"Slezák, Vratislav"
4146,"Sloterdijk, Peter"
4147,"Slupetzky, Stefan"
4148,"Smercek, Boris von"
4149,"Šmite, Inta"
4150,"Soboczynski, Adam"
4151,"Sobol, Yehoshuaʿ"
4152,"Sobota, Heinz"
4153,"Sofronieva, Tzveta"
4154,"Solar, Juan José del"
4155,"Soler, Nike"
4156,"Solger, Reinhold"
4157,"Sölle, Dorothee"
4158,"Söllner, Werner"
4159,Solo Lovec
4160,"Sommer-Bodenburg, Angela"
4161,"Sommer, Alice"
4162,"Sommer, Edith"
4163,"Sommer, Erika"
4164,"Sommer, Ernst"
4165,"Sommer, Fedor"
4166,"Sommerkamp, Sabine"
4167,"Somplatzki, Herbert"
4168,"Song, Chŏn"
4169,"Sonne, Werner"
4170,"Sonnenschein, Hugo"
4171,"Sonntag, Ellen"
4172,"Sopalla, Paul"
4173,Sophocles
4174,"Sorg, Edward"
4175,"Sorge, Reinhard Johannes"
4176,"Soumagne, Ludwig"
4177,"Sowa, Reiner M."
4178,"Soyener, Johannes"
4179,"Soyfer, Jura"
4180,"Špaar, Volʹdemar A."
4181,"Sparschuh, Jens"
4182,"Späth, Gerold"
4183,"Specht, Kerstin"
4184,"Spehling, Bernd"
4185,"Speichert, Horst"
4186,"Speier, Michael"
4187,"Spengler, Tilman"
4188,"Sperber, Manès"
4189,"Sperling, Rolf"
4190,"Sperr, Martin"
4191,"Spescha, Flurin"
4192,"Speyer, Wilhelm"
4193,"Spiegel, Dina"
4194,"Spiegel, Josef F."
4195,"Spielberg, Christoph"
4196,"Spies, Heidi"
4197,"Spies, Johann"
4198,"Spiess, Christian Heinrich"
4199,"Spilling-Nöker, Christa"
4200,"Spillmann, Joseph"
4201,"Spinnen, Burkhard"
4202,"Spira, Mela"
4203,"Spiridon, Olivia"
4204,"Spitteler, Carl"
4205,"Spitzer, Leo"
4206,"Splitt, Peter"
4207,"Spoerl, Heinrich"
4208,"Sponsel, Heinz"
4209,"Spregelburd, Rafael, 1970-"
4210,"Sprung, Renate"
4211,"Šrers, Gustavs"
4212,"Stadler, Arnold"
4213,"Stadler, Ernst"
4214,"Staguhn, Gerhard"
4215,"Stahl, Timothy"
4216,"Stalder, Heinz"
4217,"Stalmann, Franziska"
4218,"Stamer, Barbara"
4219,"Stamm, Peter"
4220,"Stange, Gerda"
4221,"Stangl, Thomas"
4222,"Stanisavac, Milutin"
4223,"Stanišić, Saša"
4224,"Stanovská, Sylvie"
4225,"Starck, Paul"
4226,"Starhemberg, Heinrich von"
4227,"Starling, Isobel"
4228,"Stasiuk, Andrzej"
4229,"Stašus, Daniėlʹ"
4230,"State, George"
4231,"Stäuble, Eduard"
4232,"Stavarič, Michael"
4233,"Steakley, James D."
4234,"Stecher, Reinhold"
4235,"Steel, Danielle"
4236,"Stefan, Sandra"
4237,"Stefan, Verena"
4238,"Stefany, Anna"
4239,Steff
4240,"Steffen, Albert"
4241,"Šteger, Aleš"
4242,"Stehl, Lutz"
4243,"Steiger, Otto"
4244,"Steimann, Flavio"
4245,"Stein, Benjamin"
4246,"Stein, Gerhard"
4247,"Stein, Johanna"
4248,"Stein, Peter"
4249,"Stein, Susanne"
4250,"Steinaecker, Thomas von"
4251,"Steinbeck, Nina"
4252,"Steinberg, Jill"
4253,"Steinberg, Werner"
4254,"Steinberger, Emil"
4255,"Steinberger, Niccel"
4256,"Steiner, Jens"
4257,"Steiner, Jörg"
4258,"Steiner, Peter"
4259,"Steiner, Rudolf"
4260,"Steiner, Wilfried"
4261,"Steinfest, Heinrich"
4262,"Steinherr, Ludwig"
4263,"Steinhoff, Dorian"
4264,"Steinitz, Peter von"
4265,"Steinmetz, M.H."
4266,"Steinriede, Rosemarie"
4267,"Steinweg, Marcus"
4268,"Steinwendtner, Brita"
4269,"Stejn, Karl"
4270,"Stejnar, Emil"
4271,"Stemmle, Rolf"
4272,"Stenglein, Nadine"
4273,"Stephan-Kühn, Freya"
4274,"Stephani, Claus"
4275,"Sterchi, Beat"
4276,"Stern, Horst"
4277,"Stern, Tanja"
4278,"Sternberg, Emma"
4279,"Sterneder, Hans"
4280,"Sternheim, Carl"
4281,"Stevens, Kelly"
4282,"Stewner, Tanya"
4283,"Stifter, Adalbert"
4284,"Stingl, Günther"
4285,"Stöckel, Reinhard"
4286,"Stocker, Darja"
4287,"Stöcker, Monika-Maria"
4288,"Stockij, Julij"
4289,"Stöckl, Werner G. H."
4290,"Stoehr, Ingo Roland"
4291,"Stoehr, Susanne"
4292,"Stoevski, Dimităr"
4293,"Stoica, Dan"
4294,"Stojka, Ceija"
4295,"Stoll, Heinrich Alexander"
4296,"Stoll, Heinrich Wilhelm"
4297,"Stolterfoht, Ulf"
4298,"Stolzenberger, Günter"
4299,"Storks, Bettina"
4300,"Storm, Theodor"
4301,"Stössinger, Verena"
4302,"Stramm, August"
4303,"Strasser, Johano"
4304,"Strauß, Botho"
4305,"Strauss, Richard"
4306,"Strauß, Simon"
4307,"Streblova, I. P."
4308,"Streeruwitz, Marlene"
4309,"Streichner, Franz"
4310,"Streit, Jakob"
4311,"Stricker, Sarah"
4312,"Strittmatter, Erwin"
4313,"Strittmatter, Eva"
4314,"Strittmatter, Thomas"
4315,"Strobel, Arno"
4316,"Ströbinger, Rudolf"
4317,"Strobl, Karl Hans"
4318,"Stroheker, Tina"
4319,"Stromšík, Jiří"
4320,"Strubberg, Friedrich Armand"
4321,"Strube, Wilhelm"
4322,"Strubel, Antje Rávic"
4323,"Strugalla, Johannes"
4324,"Struhar, Stanislav"
4325,"Strunk, Heinz"
4326,"Stuckrad-Barre, Benjamin von"
4327,"Sturm, Georg"
4328,"Stürzer, Anja"
4329,"Subbotin, Stanislav"
4330,"Suchanek, Andreas"
4331,"Suchý, Josef"
4332,"Sudermann, Hermann"
4333,"Sugiera, Małgorzata"
4334,"Suhr, Geertje"
4335,"Šulc, Jiří"
4336,"Sullivan, Joseph M."
4337,"Sullivan, Mark T."
4338,"Sullivan, Michael J."
4339,"Sulṭānī, Katāyūn"
4340,"Sulzer, Alain Claude"
4341,"Šumanac, Brana"
4342,"Suokunnas, Seppo"
4343,"Suominen, Oili"
4344,"Surminski, Arno"
4345,"Surowska, Barbara L. (1939-) Sonstige"
4346,"Surra, Kerstin"
4347,"Süskind, Patrick"
4348,"Sutcliff, Rosemary"
4349,"Suter, Martin"
4350,"Sütsch, Norbert"
4351,"Suttner, Bertha von"
4352,"Sutzkever, Abraham"
4353,"Suzuki, Shun"
4354,"Šuʿaitānī, Haifāʾ"
4355,"Svatek, Kurt F."
4356,"Swann, Leonie"
4357,"Swartz, Richard"
4358,"Swidler, Uli T."
4359,"Swift, Jonathan"
4360,"Swindells, Madge"
4361,"Sydow, Marianne"
4362,"Syha, Ulrike"
4363,"Sylva, Carmen"
4364,"Sylvanus, Erwin"
4365,"Symon, Karl-Heinz"
4366,"Szalki Bernáth, Atilla"
4367,"Szewczyk, Grażyna Barbara"
4368,"Szyszkowitz, Gerald"
4369,"Tabori, George"
4370,"Tacconelli, Luigi"
4371,"Takahashi, Osamu"
4372,"Tammets, Tõnu"
4373,"Ṭan'î, Šelomo"
4374,"Tanaka, Yutaka"
4375,"Tange, Ernst Günter"
4376,"Tanner, Jaden"
4377,"Tannert, Mary W."
4378,"Tänzer, Gerhard"
4379,"Tartler, Grete"
4380,"Taschler, Judith W."
4381,"Tatarkiewicz, Władysław"
4382,"Tatlock, Lynne"
4383,"Taubitz, Monika"
4384,"Taufiq, Suleman"
4385,"Taugwalder, Hannes"
4386,"Tausin, Floco"
4387,"Tawada, Yōko"
4388,"Taylor, Kathryn"
4389,"Techet, Carl"
4390,"Tegel, Peter"
4391,"Tegetthoff, Folke"
4392,"Tekorius, Alfonsas"
4393,"Telek, Nazif"
4394,"Tellkamp, Uwe"
4395,"Tempel, Katrin"
4396,"Tergit, Gabriele"
4397,"Terrid, Peter"
4398,"Tesch, Michael"
4399,"Thadden, Johannes von"
4400,Thế Dũng
4401,Theatre Communications Group
4402,"Theden, Johanna"
4403,"Theißen, Gerd"
4404,"Thelen, Albert Vigoleis"
4405,"Thenior, Ralf"
4406,"Theurillat, Michael J."
4407,Thích-Nhất-Hạnh
4408,"Thiel, Rudolf"
4409,"Thieme, August"
4410,"Thiemeyer, Thomas"
4411,"Thies, Klaus Johannes"
4412,"Thiesler, Sabine"
4413,"Thode, Henry"
4414,"Thoma, Ludwig"
4415,"Thomas-Wory, Sigmund"
4416,"Thomas, Adrienne"
4417,"Thomas, Charlotte"
4418,"Thomas, Helga"
4419,"Thomas, Manuel"
4420,"Thome, Stephan"
4421,"Thompson, Carlene"
4422,"Thomsen, William"
4423,"Thon, Eleonore"
4424,"Thor, Katharina"
4425,"Thorn, Ines"
4426,"Thorne, Laura"
4427,"Thorwald, Jürgen"
4428,"Thüminger, Rosmarie"
4429,"Thümmel, Moritz August von"
4430,Thüring &lt
4431,"Thürk, Harry"
4432,"Thurmann-Jajes, Anne"
4433,"Thurner, Michael Marcus"
4434,"Tieck, Ludwig"
4435,"Tielsch, Ilse"
4436,"Tietz, Gerold"
4437,"Tillmann, Anke"
4438,"Timm, Uwe"
4439,"Timmermann, Annette"
4440,"Timmermans, Rudolf"
4441,"Tobari, Masami"
4442,"Todisco, Vincenzo"
4443,"Toller, Ernst"
4444,"Tomiak, Kerstin"
4445,"Toporov, Viktor"
4446,"Torberg, Friedrich"
4447,"Törne, Volker von"
4448,"Tornius, Valerian"
4449,"Torossi, Eleni"
4450,"Torsten, Helga"
4451,"Toskani, Anina"
4452,"Tossing, Gudrun"
4453,"Traczewska, Maria"
4454,"Trakl, Georg"
4455,"Tralantry, Thomas"
4456,"Tralow, Johannes"
4457,Trần-Đuong
4458,"Trauboth, Jörg H."
4459,"Trauboth, Jörg. H."
4460,"Traven, B."
4461,"Treiber, Jutta"
4462,"Treichel, Hans-Ulrich"
4463,"Treichler, Rudolf"
4464,"Trelenberg, Thorsten"
4465,"Treller, Franz"
4466,"Trenker, Luis"
4467,"Trodler, Dagmar"
4468,"Trojanow, Ilija"
4469,"Troll, Thaddäus"
4470,"Trolle, Lothar"
4471,"Tropper, Jonathan"
4472,"Trott, Magda"
4473,"Truschner, Peter"
4474,"Trützschler von Falkenstein, Eugenie"
4475,"Tsainis, Kathrin"
4476,"Tschinag, Galsan"
4477,"Tschinag, Galsan, 1944-"
4478,"Tsokos, Michael"
4479,"Tucholsky, Kurt"
4480,"Tuckermann, Anja"
4481,"Tully, Carol Lisa"
4482,"Tumler, Franz"
4483,"Tüne, Anna"
4484,"Tuomainen, Antti"
4485,"Turczyn, Ryszard"
4486,"Turhan, Su"
4487,"Turkowski, Einar"
4488,"Turrini, Peter"
4489,"Tusquets, Esther"
4490,"Tusseau, Jean-Pierre"
4491,"Twining, James"
4492,"Tykwer, Tom"
4493,"Uden, Horst"
4494,"Uebel, Tina"
4495,"Uhland, Ludwig"
4496,"Uhlman, Fred"
4497,"Uhlmann, Thees"
4498,"Uhly, Steven"
4499,"Ullmann, Regina"
4500,"Ullrich, Herbert"
4501,Ulrich &lt
4502,"Ulrich, Andreas"
4503,"Ulrich, Ingeborg"
4504,"Ulrich, Stefan"
4505,"Ulrichs, Karl Heinrich"
4506,"Ulrici, Rolf"
4507,"Ungar, Hermann"
4508,"Unger, Gert F."
4509,"Ungerer, Tomi"
4510,"Unruh, Fritz von"
4511,"Unterkofler, Christopher"
4512,"Unterweger, Jack"
4513,"Urban, Simon"
4514,"Uris, Leon"
4515,"Urweider, Raphael"
4516,"Urzidil, Johannes"
4517,"Uschmann, Oliver"
4518,"Ustinov, Peter"
4519,"Uther, Hans-Jörg"
4520,"Utler, Anja"
4521,"Utters-Adam, Adelheid"
4522,"Uzun, Kamil"
4523,"Uzunoglu-Ocherbauer, Adelheid"
4524,"Vaara, Alice"
